SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	143	ORDER_HISTORY.CUSTOMER_ID	C	MigrateOrderHistory	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	143	ORDER_HISTORY.CUSTOMER_NAME	C	MigrateOrderHistory	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	143	ORDER_HISTORY.ORDER_DATE	C	MigrateOrderHistory	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	143	ORDER_HISTORY.STATUS	C	MigrateOrderHistory	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	143	ORDER_HISTORY.TOTAL_AMOUNT	C	MigrateOrderHistory	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	143	ORDER_HISTORY.ITEM_COUNT	C	MigrateOrderHistory	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	143	ORDER_HISTORY.ARCHIVED_AT	C	MigrateOrderHistory	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	143	SEQ_HISTORY.NEXTVAL	R	MigrateOrderHistory	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	143	od.ORDER_ID	R	MigrateOrderHistory	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	143	od.CUSTOMER_ID	R	MigrateOrderHistory	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	143	c.NAME	R	MigrateOrderHistory	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	143	od.ORDER_DATE	R	MigrateOrderHistory	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	143	od.STATUS	R	MigrateOrderHistory	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	143	od.TOTAL_AMOUNT	R	MigrateOrderHistory	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	143	od.ITEM_COUNT	R	MigrateOrderHistory	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	201	c.CUSTOMER_ID	R	ClassifyCustomers	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	201	c.NAME	R	ClassifyCustomers	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	201	c.EMAIL	R	ClassifyCustomers	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	201	stats.ORDER_COUNT	R	ClassifyCustomers	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	201	stats.TOTAL_SPENT	R	ClassifyCustomers	
SP_DATA_MIGRATION.sql	SP_DATA_MIGRATION.sql	201	stats.LAST_ORDER_DATE	R	ClassifyCustomers	
SP_INVENTORY.sql	SP_INVENTORY.sql	33	INVENTORY.QUANTITY	U	UpdateStock	
SP_INVENTORY.sql	SP_INVENTORY.sql	33	INVENTORY.UPDATED_AT	U	UpdateStock	
SP_INVENTORY.sql	SP_INVENTORY.sql	48	INVENTORY.INV_ID	C	AddInventory	
SP_INVENTORY.sql	SP_INVENTORY.sql	48	INVENTORY.PRODUCT_ID	C	AddInventory	
SP_INVENTORY.sql	SP_INVENTORY.sql	48	INVENTORY.WAREHOUSE_ID	C	AddInventory	
SP_INVENTORY.sql	SP_INVENTORY.sql	48	INVENTORY.QUANTITY	C	AddInventory	
SP_INVENTORY.sql	SP_INVENTORY.sql	48	INVENTORY.UPDATED_AT	C	AddInventory	
SP_ORDER.sql	SP_ORDER.sql	16	ORDERS.ORDER_ID	C	ProcessOrder	
SP_ORDER.sql	SP_ORDER.sql	16	ORDERS.CUSTOMER_ID	C	ProcessOrder	
SP_ORDER.sql	SP_ORDER.sql	16	ORDERS.ORDER_DATE	C	ProcessOrder	
SP_ORDER.sql	SP_ORDER.sql	16	ORDERS.STATUS	C	ProcessOrder	
SP_ORDER.sql	SP_ORDER.sql	16	ORDERS.TOTAL_AMOUNT	C	ProcessOrder	
SP_ORDER.sql	SP_ORDER.sql	26	ORDER_ITEMS.ITEM_ID	C	ProcessOrder	
SP_ORDER.sql	SP_ORDER.sql	26	ORDER_ITEMS.ORDER_ID	C	ProcessOrder	
SP_ORDER.sql	SP_ORDER.sql	26	ORDER_ITEMS.PRODUCT_ID	C	ProcessOrder	
SP_ORDER.sql	SP_ORDER.sql	26	ORDER_ITEMS.QUANTITY	C	ProcessOrder	
SP_ORDER.sql	SP_ORDER.sql	26	ORDER_ITEMS.UNIT_PRICE	C	ProcessOrder	
SP_ORDER.sql	SP_ORDER.sql	26	SEQ_ITEM.NEXTVAL	R	ProcessOrder	
SP_ORDER.sql	SP_ORDER.sql	55	ORDERS.STATUS	U	CancelOrder	
SP_ORDER.sql	SP_ORDER.sql	55	ORDERS.UPDATED_AT	U	CancelOrder	
SP_REPORT.sql	SP_REPORT.sql	16	o.ORDER_ID	R	GenerateReport	
SP_REPORT.sql	SP_REPORT.sql	16	o.ORDER_DATE	R	GenerateReport	
